Timestamp,Raw Z,Normalized Z,Smoothed Z,Rep Detected,isIdle,Current Reps,Current Sets,Exercise
2025-04-12T18:42:58.555789,-13.16,-3.51,-3.8579999999999997,0,0,1,0,BicepCurl
2025-04-12T18:42:58.557655,-12.94,-3.289999999999999,-3.726,0,0,1,0,BicepCurl
2025-04-12T18:42:58.610146,-12.65,-3.0,-3.5140000000000002,0,0,1,0,BicepCurl
2025-04-12T18:42:58.612291,-12.43,-2.7799999999999994,-3.2679999999999993,0,0,1,0,BicepCurl
2025-04-12T18:42:58.625834,-12.27,-2.619999999999999,-3.0399999999999996,0,0,1,0,BicepCurl
2025-04-12T18:42:58.660680,-11.99,-2.34,-2.8059999999999996,0,0,1,0,BicepCurl
2025-04-12T18:42:58.662928,-11.57,-1.92,-2.5319999999999996,0,0,1,0,BicepCurl
2025-04-12T18:42:58.710839,-11.22,-1.5700000000000003,-2.2459999999999996,0,0,1,0,BicepCurl
2025-04-12T18:42:58.713259,-10.81,-1.1600000000000001,-1.922,0,0,1,0,BicepCurl
2025-04-12T18:42:58.716988,-10.34,-0.6899999999999995,-1.536,0,0,1,0,BicepCurl
2025-04-12T18:42:58.771150,-9.67,-0.019999999999999574,-1.0719999999999998,0,0,1,0,BicepCurl
2025-04-12T18:42:58.773893,-8.28,1.370000000000001,-0.4139999999999997,0,0,1,0,BicepCurl
2025-04-12T18:42:58.776030,-7.04,2.6100000000000003,0.42200000000000043,0,0,1,0,BicepCurl
2025-04-12T18:42:58.808633,-6.3,3.3500000000000005,1.3240000000000005,0,0,1,0,BicepCurl
2025-04-12T18:42:58.881130,-4.36,5.29,2.5200000000000005,0,0,1,0,BicepCurl
2025-04-12T18:42:58.883265,-3.57,6.08,3.7400000000000007,0,0,1,0,BicepCurl
2025-04-12T18:42:58.885341,-2.87,6.78,4.822,0,0,1,0,BicepCurl
2025-04-12T18:42:58.887202,-2.22,7.43,5.786,0,0,1,0,BicepCurl
2025-04-12T18:42:58.948264,-2.22,7.43,6.602000000000001,0,0,1,0,BicepCurl
2025-04-12T18:42:58.991099,-0.41,9.24,7.392,0,0,1,0,BicepCurl
2025-04-12T18:42:58.993484,0.1,9.75,8.126000000000001,0,0,1,0,BicepCurl
2025-04-12T18:42:58.999835,0.27,9.92,8.754000000000001,0,0,1,0,BicepCurl
2025-04-12T18:42:59.040297,0.21,9.860000000000001,9.24,0,0,1,0,BicepCurl
2025-04-12T18:42:59.048365,-0.02,9.63,9.680000000000001,0,0,1,0,BicepCurl
2025-04-12T18:42:59.094962,-1.15,8.5,9.532,1,0,2,0,BicepCurl
2025-04-12T18:42:59.097244,-1.66,7.99,9.180000000000001,0,0,2,0,BicepCurl
2025-04-12T18:42:59.105847,-1.86,7.79,8.754000000000001,0,0,2,0,BicepCurl
2025-04-12T18:42:59.145838,-3.26,6.390000000000001,8.06,0,0,2,0,BicepCurl
2025-04-12T18:42:59.152675,-3.45,6.2,7.3740000000000006,0,0,2,0,BicepCurl
2025-04-12T18:42:59.194395,-4.34,5.3100000000000005,6.736,0,0,2,0,BicepCurl
2025-04-12T18:42:59.196449,-4.7,4.95,6.127999999999999,0,0,2,0,BicepCurl
2025-04-12T18:42:59.210884,-5.87,3.7800000000000002,5.326,0,0,2,0,BicepCurl
2025-04-12T18:42:59.246053,-6.24,3.41,4.73,0,0,2,0,BicepCurl
2025-04-12T18:42:59.250073,-7.59,2.0600000000000005,3.902000000000001,0,0,2,0,BicepCurl
